gbifID,sex,stateProvince,locality,decimalLatitude,decimalLongitude,species,kingdom,phylum,class,order,family,genus,specificEpithet
1318500521,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318495661,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318484947,Female,Córdoba,"Rio Esmeralda, Quebrada Salvajin",7.75,-76.27,Microsciurus flaviventer,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Microsciurus,flaviventer
1318484108,Indeterminate,Cesar,Los Clavos,9.333262625,-73.59972591,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1318482143,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318479674,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318479348,Female,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318477608,Indeterminate,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1318477394,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318475442,Female,La Guajira,"Andes, E, Las Marimondas, Fonseca",10.86877678,-72.84947692,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318462017,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318459921,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318459637,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318458236,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318453756,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318444825,Male,Magdalena,Bonda,11.22812981,-74.1278988,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
1318431336,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318421352,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318418079,Female,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318417408,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318412337,Female,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318410241,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318409181,Female,Atlántico,"Cienaga De Guajaro, Sabana Larga",10.55470648,-75.0636031,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318404472,Female,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318402682,Female,Atlántico,"Cerro De La Guayta, Sabana Larga",10.55470648,-75.0636031,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1318399401,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito, Rio Ariguanicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318393949,Female,La Guajira,"Pueblo Bello, Sierra Negra, Villanueva, Villadupar",10.61809849,-72.89674039,Oligoryzomys fulvescens,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,fulvescens
1318386414,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Oligoryzomys fulvescens,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,fulvescens
1318358521,Female,La Guajira,Macotama,10.91687212,-73.49964462,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318357837,Female,Cesar,El Salado,10.2323677,-73.15704575,Oecomys flavicans,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,flavicans
1318344042,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318335554,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318331049,Female,Cesar,El Salado,10.2323677,-73.15704575,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318330351,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1318320232,Female,La Guajira,Sierra Negra,10.61809849,-72.89674039,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1318311182,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318309569,Male,Magdalena,"Cerro San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318309358,Female,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318287108,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318273537,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Oecomys speciosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,speciosus
1318269591,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Oecomys flavicans,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,flavicans
1318265840,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318265442,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318263341,Female,La Guajira,"Las Marimondas, E Andes, Fonseca",10.86877678,-72.84947692,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1318262575,Female,La Guajira,"Fonseca, Las Marimandos, E Andes",10.86877678,-72.84947692,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1318259600,Male,La Guajira,"Las Marimondas, E Andes, Fonseca",10.86877678,-72.84947692,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1318258198,Male,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318258125,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318257301,Female,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1318257047,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318250903,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1318249287,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318238022,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318234861,Female,Cesar,El Salado,10.2323677,-73.15704575,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318231867,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318230388,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318229664,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318221471,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318219838,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Oecomys speciosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,speciosus
1318200957,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318200710,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1318174262,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318165306,Female,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318158783,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318154488,Male,Cesar,"El Orinoco, Rio Cesar",9.477618982,-74.05198796,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318148464,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1318140351,Male,La Guajira,Villanueva,10.61809849,-72.89674039,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318138660,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1318138257,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1318131089,Female,Cesar,El Salado,10.2323677,-73.15704575,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1318129974,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318128587,Female,Magdalena,"Cerros San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Thomasomys monochromos,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Thomasomys,monochromos
1318113633,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318111902,Male,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1318111735,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1318110151,Female,Cesar,El Orinoco,9.477618982,-74.05198796,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318104351,Female,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318101110,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1318096893,Male,La Guajira,"Fonseca, Las Marimandos, E Andes",10.86877678,-72.84947692,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1318065989,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318064101,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Oecomys speciosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,speciosus
1318062866,Male,Cesar,Villanueva,10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1318057603,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1318056782,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318052527,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318047231,Male,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1318042259,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1318018948,Male,La Guajira,Sierra Negra,10.61809849,-72.89674039,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1318016600,Male,La Guajira,Macotama,10.91687212,-73.49964462,Microryzomys minutus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microryzomys,minutus
1318009072,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317991822,Female,Cesar,El Salado,10.2323677,-73.15704575,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317985517,Female,Cesar,El Salado,10.2323677,-73.15704575,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1317983078,Male,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317979953,Male,Bolívar,Norosi,9.24194,-74.42667,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317977147,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317975058,Male,Cesar,"El Salado, Valledupar",10.2323677,-73.15704575,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1317957448,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Oligoryzomys fulvescens,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,fulvescens
1317941664,Indeterminate,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317932521,Female,La Guajira,"Las Marimondas, E Andes",10.88606,-72.8487,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317919312,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317919123,Female,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317911121,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317910465,Male,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317901496,Male,Cesar,Rio Guaimaral,9.901630664,-73.6445926,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317901113,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1317899474,Female,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1317899359,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1317898844,Male,La Guajira,"Sierra Negra, Villanueva, Valledupar",10.61809849,-72.89674039,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317896835,Female,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317892182,Male,Cesar,"Valledupar, Rio Cesar, Opposite El Orinoco",9.477618982,-74.05198796,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1317890896,Female,La Guajira,Sierra Negra,10.61809849,-72.89674039,Rhipidomys venezuelae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,venezuelae
1317890545,Male,Cesar,Villanueva,10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317885172,Female,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
1317874003,Female,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317872190,Female,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Pattonomys semivillosus,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Pattonomys,semivillosus
1317864739,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317861183,Female,Cesar,Villanueva,10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1317860692,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317860433,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317851717,Female,Cesar,"Valledupar, Villanueva, Sierra Negra",10.6037968,-72.98204631,Oryzomys alfaroi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,alfaroi
1317851638,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1317850341,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317843785,Male,Cesar,"Valledupar, Villanueva",8.090709059,-73.49580296,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317838140,Male,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317826828,Male,Cesar,"La Gloria, Rio Magdalena",8.625385573,-73.8079264,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317822640,Male,Cesar,"Valledupar, Aguas Verdes",10.49615871,-73.3090536,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
1317822014,Female,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317821989,Male,Cesar,El Salado,10.2323677,-73.15704575,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
1317821547,Male,Magdalena,Pueblo Bello,10.47875339,-73.65614026,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317818941,Male,Magdalena,"Cerro San Lorenzo, San Lorenzo",10.49846755,-74.21000069,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
1317808059,Female,La Guajira,"Las Marimondas, E Andes",10.88606,-72.8487,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317798258,Male,Cesar,El Salado,10.2323677,-73.15704575,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1317790159,Male,Cesar,El Salado,10.2323677,-73.15704575,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1317771488,Female,La Guajira,"Fonseca, Las Marimandos, E Andes",10.86877678,-72.84947692,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
1317766973,Male,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Necromys urichi,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Necromys,urichi
1317755985,Female,Cesar,El Orinoco,9.477618982,-74.05198796,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317754302,Male,Magdalena,"Colonia, Agricola De Caracolicito",11.18071056,-74.16554573,Cuniculus paca,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca
1317726470,Male,Cesar,Villanueva,10.6037968,-72.98204631,Coendou prehensilis,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis
1317704805,Male,Cesar,"Valledupar, Rio Guaimaral",9.901630664,-73.6445926,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
1317701629,Male,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317700209,Female,Cesar,"Villanueva, Sierra Negra",10.6037968,-72.98204631,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317689802,Male,Magdalena,Pueblo Viejo,10.9923017,-74.28401851,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
1317689329,Female,Magdalena,"Santa Marta, Colonia Agricola De Caracolicito",11.18071056,-74.16554573,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
1317688921,Male,La Guajira,"Nazaret, Serrania De Macuire",10.86877678,-72.84947692,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317687382,Male,Atlántico,"Sabana Larga, Cienaga De Guajaro",10.55470648,-75.0636031,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
1317674026,Female,Cesar,"Valledupar, El Orinoco, Rio Cesar",9.477618982,-74.05198796,Pattonomys semivillosus,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Pattonomys,semivillosus
1317669209,Male,Cesar,El Salado,10.2323677,-73.15704575,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
