id	taxonID	scientificNameID	scientificName	nameAccordingTo	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	language	rightsHolder	bibliographicCitation
urn:lsid:catalogueoflife.org:taxon:478199c4-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:478199c4-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552553	Marmosa xerophila	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	xerophila	Especie	Handley & Gordon, 1979	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501. HANDLEY CO, Jr. y L GORDON. 1979. New species of mammals from northern South America: mouse possums, genus Marmosa Gray. Pp: 65-72, en: Vertebrate Ecology in the Northern Neotropics (JF Eisenberg, ed.). Smithsonian Institution Press, Washington, D.C., USA. ROSSI RV, RS VOSS y DP LUNDE. 2010. A revision of the didelphid marsupial genus Marmosa. Part 1. The species in Tate´s ´mexicana´ and ´mitis´ sections and other closely related forms. Bulletin of the American Museum of Natural History 334:1-83.
gbif.org/es/species/11909571	gbif.org/es/species/11909571		Marmosa zeledoni		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	zeledoni	Especie	Goldman, 1911	Válido	Elevación (m): 100-200	es	Sociedad Colombiana de Mastozoología	ROSSI RV, RS VOSS y DP LUNDE. 2010. A revision of the didelphid marsupial genus Marmosa. Part 1. The species in Tate´s ´mexicana´ and ´mitis´ sections and other closely related forms. Bulletin of the American Museum of Natural History 334:1-83.
urn:lsid:catalogueoflife.org:taxon:477d46ad-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:477d46ad-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709366	Marmosops bishopi	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	bishopi	Especie	(Pine, 1981)	Válido	Elevación (m): 300	es	Sociedad Colombiana de Mastozoología	DÍAZ-N JF. 2012. New records of Marmosops noctivagus (Tschudi, 1845) (Didelphimorphia: Didelphidae) and first record of Marmosops bishopi (Pine, 1981) for Colombia. Check List 8:805-809.
gbif.org/species/10819052	gbif.org/species/10819052	urn:lsid:organismnames.com:name:5259488	Marmosops caucae		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	caucae	Especie	(Thomas, 1900)	Válido	Elevación (m): 800-2700	es	Sociedad Colombiana de Mastozoología	DÍAZ-N JF, M GÓMEZ-LAVERDE y C SÁNCHEZ-GIRALDO. 2011. Rediscovery and redescription of Marmosops handleyi (Pine, 1981) (Didelphimorphia: Didelphidae), the least known Andean slender mouse opossum. Mastozoología Neotropical 18:45-61.
gbif.org/es/species/11176526	gbif.org/es/species/11176526	urn:lsid:organismnames.com:name:5292253	Marmosops chucha		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	chucha	Especie	Díaz-Nieto & Voss, 2016	Válido	Elevación (m): 130-1400	es	Sociedad Colombiana de Mastozoología	Díaz-Nieto JF y RS Voss. 2016. A revision of the didelphid marsupial genus Marmosops, part 1. Species of the subgenus Sciophanes. Bulletin of the American Museum of Natural History 402:1-70.
urn:lsid:catalogueoflife.org:taxon:1af1f7f6-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:1af1f7f6-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552557	Marmosops handleyi	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	handleyi	Especie	(Pine, 1981)	Válido	Elevación (m): 1400-1700	es	Sociedad Colombiana de Mastozoología	DÍAZ-N JF, M GÓMEZ-LAVERDE y C SÁNCHEZ-GIRALDO. 2011. Rediscovery and redescription of Marmosops handleyi (Pine, 1981) (Didelphimorphia: Didelphidae), the least known Andean slender mouse opossum. Mastozoología Neotropical 18:45-61.
gbif.org/es/species/11130407	gbif.org/es/species/11130407	urn:lsid:organismnames.com:name:5292254	Marmosops magdalenae		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	magdalenae	Especie	Díaz-Nieto & Voss, 2016	Válido	Elevación (m): 104-1940	es	Sociedad Colombiana de Mastozoología	Díaz-Nieto JF y RS Voss. 2016. A revision of the didelphid marsupial genus Marmosops, part 1. Species of the subgenus Sciophanes. Bulletin of the American Museum of Natural History 402:1-70.
urn:lsid:catalogueoflife.org:taxon:1af1fdc3-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:1af1fdc3-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552561	Marmosops noctivagus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	noctivagus	Especie	(Tschudi, 1845)	Válido	Elevación (m): 150-200	es	Sociedad Colombiana de Mastozoología	DÍAZ-N JF. 2012. New records of Marmosops noctivagus (Tschudi, 1845) (Didelphimorphia: Didelphidae) and first record of Marmosops bishopi (Pine, 1981) for Colombia. Check List 8:805-809.
urn:lsid:organismnames.com:name:5474186	urn:lsid:organismnames.com:name:5474186	urn:lsid:organismnames.com:name:5474186	Metachirus myosuros		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Metachirus	myosuros	Especie	(Temminck, 1824)	Válido	Elevación (m): 0-1500	es	Sociedad Colombiana de Mastozoología	Voss RS, Fleck DW, Jansa SA. 2019. Mammalian diversity and Matses ethnomammalogy in Amazonian Peru Part 3: Marsupials (Didelphimorphia). Bulletin of The American Museum of Natural History 432:1-87.
urn:lsid:catalogueoflife.org:taxon:49fdd13d-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:49fdd13d-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552568	Monodelphis adusta	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	adusta	Especie	(Thomas, 1897)	Válido	Elevación (m): 0-1700	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:49fdd48a-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:49fdd48a-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552570	Monodelphis brevicaudata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	brevicaudata	Especie	(Erxleben, 1777)	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:organismnames.com:name:1707377	urn:lsid:organismnames.com:name:1707377	urn:lsid:organismnames.com:name:1707377	Monodelphis melanops		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	melanops	Especie	(Goldman, 1912)	Válido	Elevación (m): 1200	es	Sociedad Colombiana de Mastozoología	SOLARI S. 2007. New species of Monodelphis (Didelphimorphia: Didelphidae) from Peru, with notes on M. adusta (Thomas, 1897). Journal of Mammalogy 88:319-329.
urn:lsid:catalogueoflife.org:taxon:477d52e9-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:477d52e9-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709374	Monodelphis palliolata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	palliolata	Especie	(Osgood, 1914)	Válido	Elevación (m): 500	es	Sociedad Colombiana de Mastozoología	VOSS RS, DP LUNDE y NB SIMMONS. 2001. The Mammals of Paracou, French Guiana: a Neotropical lowland rainforest fauna. Part 2. Nonvolant species. Bulletin of the American Museum of Natural History 263:1-236.
urn:lsid:catalogueoflife.org:taxon:477d2929-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:477d2929-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552583	Philander andersoni	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander	andersoni	Especie	(Osgood, 1913)	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	PATTON JL, MNF DA SILVA y JR MALCOLM. 2000. Mammals of the Rio Juruá and the evolutionary and ecological diversification of Amazonia. Bulletin of the American Museum of Natural History 244:1-306. 1 RODRÍGUEZ-MAHECHA JV, JI HERNÁNDEZ-CAMACHO, TR DEFLER, M ALBERICO, RB MAST, RA MITTERMEIR y A CADENA. 1995. Mamíferos colombianos: sus nombres comunes e indígenas. Occasional Papers in Conservation Biology, Conservation International 3:1-56.
catalogueoflife.org/data/taxon/7KM2C	catalogueoflife.org/data/taxon/7KM2C	urn:lsid:organismnames.com:name:5597718	Philander canus		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander	canus	Especie	(Osgood, 1913)	Válido	Elevación (m): 0-570	es	Sociedad Colombiana de Mastozoología	Voss RS, Díaz-Nieto JF, Jansa SA. 2018. A revision of Philander (Marsupialia: Didelphidae), part 1: P. quica, P. canus, and a new species from Amazonia. American Museum Novitates 3891:1-70.
itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709508#null	itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709508#null	urn:lsid:organismnames.com:name:5618482	Philander melanurus		Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander	melanurus	Especie	Thomas, 1899	Válido	Elevación (m): 0-1600	es	Sociedad Colombiana de Mastozoología	Voss RS, Díaz-Nieto JF, Jansa SA. 2018. A revision of Philander (Marsupialia: Didelphidae), part 1: P. quica, P. canus, and a new species from Amazonia. American Museum Novitates 3891:1-70.
urn:lsid:catalogueoflife.org:taxon:2cc8e967-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2cc8e967-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709774	Cryptotis brachyonyx	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	brachyonyx	Especie	Woodman, 2003	Válido	Elevación (m): 1300-2715	es	Sociedad Colombiana de Mastozoología	WOODMAN N. 2003. A new small-eared shrew of the Cryptotis nigrescens-group from Colombia (Mammalia: Soricomorpha: Soricidae). Proceedings of the Biological Society of Washington 116:853-872.
urn:lsid:catalogueoflife.org:taxon:2cc8e7ec-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2cc8e7ec-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2cc8e7ec-5e17-11e7-8cee-bc764e092680:col20170724	Cryptotis colombianus		Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	colombianus	Especie	Woodman & Timm, 1993	Válido	Elevación (m): 1750-2150	es	Sociedad Colombiana de Mastozoología	WOODMAN N, CA CUARTAS-CALLE y CA DELGADO. 2003. The humerus of Cryptotis colombiana and its bearing on the phylogenetic relationships of the species (Soricomorpha: Soricidae). Journal of Mammalogy 84:832-839.
urn:lsid:catalogueoflife.org:taxon:2caab16e-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2caab16e-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2caab16e-5e17-11e7-8cee-bc764e092680:col20170724	Cryptotis medellinius		Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	medellinius	Especie	Thomas, 1921	Válido	Elevación (m): 2000-3800	es	Sociedad Colombiana de Mastozoología	WOODMAN N, CA CUARTAS-CALLE y CA DELGADO. 2003. The humerus of Cryptotis colombiana and its bearing on the phylogenetic relationships of the species (Soricomorpha: Soricidae). Journal of Mammalogy 84:832-839.
gbif.org/species/10733462	gbif.org/species/10733462	urn:lsid:organismnames.com:name:5599230	Cryptotis niausa		Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	niausa	Especie	Moreno & Albuja, 2014	Válido	Elevación (m): 3200	es	Sociedad Colombiana de Mastozoología	Mejía Fontecha IY, D Velásquez Guarín, KD Pérez Tapie, PA Ossa Lopez, FA Rivera Paez, HE Ramírez-Chaves. 2021. First record of the Northern Ecuadorian Shrew, Cryptotis niausa Moreno Cárdenas & Albuja, 2014 (Eulipotyphla, Soricidae), in Colombia. Check List (in review)
gbif.org/species/9130702	gbif.org/species/9130702	https://www.gbif.org/species/9130702	Cryptotis perijensis	Cryptotis perijensis Quiroga Carmona & Woodman, 2015 in GBIF Secretariat (2017). GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2019-08-01.	Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	perijensis	Especie	Quiroga Carmona & Woodman, 2015	Válido	Elevación (m): 2000	es	Sociedad Colombiana de Mastozoología	QUIROGA-CARMONA, M. & N. WOODMAN. 2015. A new species of Cryptotis (Mammalia, Eulipotyphla, Soricidae) from the Sierra de Perijá, Venezuelan-Colombian Andes. Journal of Mammalogy 96: 800-809.
urn:lsid:catalogueoflife.org:taxon:3b92feba-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:3b92feba-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=633771	Cryptotis squamipes	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	squamipes	Especie	(J.A. Allen, 1912)	Válido	Elevación (m): 1500-3375	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:2caa02de-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:2caa02de-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=709788	Cryptotis tamensis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	tamensis	Especie	Woodman, 2002	Válido	Elevación (m): 2450-3330	es	Sociedad Colombiana de Mastozoología	WOODMAN N. 2002. A new species of small-eared shrew from Colombia and Venezuela (Mammalia: Soricomorpha: Soricidae: Genus Cryptotis). Proceedings of the Biological Society of Washington 115:249-272.
urn:lsid:catalogueoflife.org:taxon:3b930060-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:3b930060-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=633772	Cryptotis thomasi	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	thomasi	Especie	(Merriam, 1897)	Válido	Elevación (m): 2800-3500	es	Sociedad Colombiana de Mastozoología	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA. 2007. Mamíferos de la alta montaña de Perijá. Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch., ed.). Universidad Nacional de Colombia, Facultad de Ciencias, Instituto de Ciencias Naturales, Corporación Autónoma Regional del Cesar (CORPOCESAR), Gobernación del Departamento del Cesar, Bogotá D.C., Colombia. 492 pp.
urn:lsid:organismnames.com:name:5711537	urn:lsid:organismnames.com:name:5711537	https://www.mammaldiversity.org/explore.html#1006803	Cryptotis huttereri		Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	huttereri	Especie	Woodman, 2023	Válido	Elevación (m): 2600	es	Sociedad Colombiana de Mastozoología	Woodman, N. (2023). Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae). Annals of Carnegie Museum, 88(3), 203-234.
urn:lsid:organismnames.com:name:5711536	urn:lsid:organismnames.com:name:5711536	https://www.mammaldiversity.org/explore.html#1006802	Cryptotis andinus		Animalia	Chordata	Mammalia	Eulipotyphla	Soricidae	Cryptotis	andinus	Especie	Woodman, 2023	Válido	Elevación (m): 2300	es	Sociedad Colombiana de Mastozoología	Woodman, N. (2023). Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae). Annals of Carnegie Museum, 88(3), 203-234.
gbif.org/species/9225316	gbif.org/species/9225316	urn:lsid:organismnames.com:name:3614338	Sylvilagus apollinaris		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	apollinaris	Especie	Thomas, 1920	Válido	Elevación (m): 1966	es	Sociedad Colombiana de Mastozoología	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
urn:lsid:catalogueoflife.org:taxon:4a02e37a-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4a02e37a-5e17-11e7-8cee-bc764e092680:col20170724	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180124	Sylvilagus floridanus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	floridanus	Especie	(J.A. Allen, 1890)	Válido	Elevación (m): 0-2100	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
gbif.org/species/10000105	gbif.org/species/10000105	urn:lsid:organismnames.com:name:5486258	Sylvilagus fulvescens		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	fulvescens	Especie	J.A. Allen, 1912	Válido	Elevación (m): 3152	es	Sociedad Colombiana de Mastozoología	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/8849391	gbif.org/species/8849391	urn:lsid:organismnames.com:name:3475031	Sylvilagus nicefori		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	nicefori	Especie	Thomas, 1921	Válido	Elevación (m): 2435	es	Sociedad Colombiana de Mastozoología	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/8575274	gbif.org/species/8575274	urn:lsid:organismnames.com:name:5486260	Sylvilagus salentus		Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	salentus	Especie	J.A. Allen, 1913	Válido	Elevación (m): 2135	es	Sociedad Colombiana de Mastozoología	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/9871510	gbif.org/species/9871510	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=727960	Sylvilagus sanctaemartae	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	sanctaemartae	Especie	Hershkovitz, 1950	Válido	Elevación (m): 60-400	es	Sociedad Colombiana de Mastozoología	RUEDAS LA. 2017. A new species of cottontail rabbit (Lagomorpha: Leporidae: Sylvilagus) from Suriname, with comments on the taxonomy of allied taxa from northern South America. Journal of Mammalogy 98(4):10421059
