id	identifier	bibliographicCitation	title	creator	date	source
urn:lsid:catalogueoflife.org:taxon:4f1a9438-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4f1a989e-5e17-11e7-8cee-bc764e092680:col20170724	Cespedesia 3 (41-42):31-40	ALBERICO M y J OREJUELA. 1982. Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia. Cespedesia 3 (41-42):31-40.	Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia	ALBERICO M y J OREJUELA	1982	Cespedesia 3 (41-42):31-40
urn:lsid:catalogueoflife.org:taxon:4f1a9a1d-5e17-11e7-8cee-bc764e092680:col20170724	Proceedings of the New England Zoological Club 1:87-102	BANGS O. 1900. List of the mammals collected in the Santa Marta región of Colombia by W.W. Brown, Jr. Proceedings of the New England Zoological Club 1:87-102.	List of the mammals collected in the Santa Marta región of Colombia by W.W. Brown, Jr.	BANGS O	1900	Proceedings of the New England Zoological Club 1:87-102
urn:lsid:catalogueoflife.org:taxon:4f1a9b99-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f1a595b-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f1a5c51-5e17-11e7-8cee-bc764e092680:col20170724	Special Publications, Museum of Texas Tech University 56:1-44	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER. 2009a. Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography. Special Publications, Museum of Texas Tech University 56:1-44.	Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER	2009	Special Publications, Museum of Texas Tech University 56:1-44
urn:lsid:catalogueoflife.org:taxon:4f1a5dd2-5e17-11e7-8cee-bc764e092680:col20170724	Novedades Colombianas, Museo de Historia Natural, Universidad del Cauca, Nueva Época 5:66-71	ALBERICO M y AJ NEGRET. 1992. Primer aporte sobre los mamíferos del Valle del Patía. Novedades Colombianas, Museo de Historia Natural, Universidad del Cauca, Nueva Época 5:66-71.	Primer aporte sobre los mamíferos del Valle del Patía	ALBERICO M y AJ NEGRET	1992	Novedades Colombianas, Museo de Historia Natural, Universidad del Cauca, Nueva Época 5:66-71
urn:lsid:catalogueoflife.org:taxon:4f1a0f88-5e17-11e7-8cee-bc764e092680:col20170724	Mammalia 46:225-234	LEMKE TO, A CADENA, RH PINE y JI HERNÁNDEZ-CAMACHO. 1982. Notes on opossums, bats, and rodents new to the fauna of Colombia. Mammalia 46:225-234.	Notes on opossums, bats, and rodents new to the fauna of Colombia	LEMKE TO, A CADENA, RH PINE y JI HERNÁNDEZ-CAMACHO	1982	Mammalia 46:225-234
urn:lsid:catalogueoflife.org:taxon:4f1ad437-5e17-11e7-8cee-bc764e092680:col20170724	Special Publications, Museum of Texas Tech University 56:1-44	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER. 2009a. Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography. Special Publications, Museum of Texas Tech University 56:1-44.	Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER	2009	Special Publications, Museum of Texas Tech University 56:1-44
urn:lsid:catalogueoflife.org:taxon:4f1ad5b8-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a033f0d-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:3b87e915-5e17-11e7-8cee-bc764e092680:col20170724	Cespedesia 3 (41-42):31-40	ALBERICO M y J OREJUELA. 1982. Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia. Cespedesia 3 (41-42):31-40.	Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia	ALBERICO M y J OREJUELA	1982	Cespedesia 3 (41-42):31-40
gbif.org/species/8962358	Therya 5:751-791	HURTADO N y V PACHECO. 2014. Análisis filogenético del género Mimon Gray, 1847 (Mammalia, Chiroptera, Phyllostomidae) con la descripción de un nuevo género. Therya 5:751-791.	Análisis filogenético del género Mimon Gray, 1847 (Mammalia, Chiroptera, Phyllostomidae) con la descripción de un nuevo género	HURTADO N y V PACHECO	2014	Therya 5:751-791
gbif.org/species/10785797	Acta Chiropterologica 20(1):99-115. DOI: 10.3161/15081109ACC2018.20.1.007	Hurtado N, G. D'Elía. 2018. Taxonomy of the genus Gardnerycteris (Chiroptera: Phyllostomidae). Acta Chiropterologica 20(1):99-115. DOI: 10.3161/15081109ACC2018.20.1.007	Taxonomy of the genus Gardnerycteris (Chiroptera: Phyllostomidae)	Hurtado N, G. D'Elía	2018	Acta Chiropterologica 20(1):99-115. DOI: 10.3161/15081109ACC2018.20.1.007
gbif.org/species/9633893	Mammalia 84(5):439–447. DOI: https://doi.org/10.1515/mammalia-2019-0107	Morales-Martínez, D. M., Ramírez-Chaves, H. E., Colmenares-Pinzón, J.E. & Gómez, L. G. 2020. The Koepcke’s Spear-nosed bat Gardnerycteris koepckeae (Chiroptera: Phyllostomidae) is not endemic to Peru: First record from the Amazon foothills of Colombia. Mammalia 84(5):439–447. DOI: https://doi.org/10.1515/mammalia-2019-0107	The Koepcke’s Spear-nosed bat Gardnerycteris koepckeae (Chiroptera: Phyllostomidae) is not endemic to Peru: First record from the Amazon foothills of Colombia	Morales-Martínez, Ramírez-Chaves, Colmenares-Pinzón & Gómez	2020	Mammalia 84(5):439–447. DOI: https://doi.org/10.1515/mammalia-2019-0107
urn:lsid:catalogueoflife.org:taxon:4f1a5f49-5e17-11e7-8cee-bc764e092680:col20170724	Special Publications, Museum of Texas Tech University 56:1-44	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER. 2009a. Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography. Special Publications, Museum of Texas Tech University 56:1-44.	Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER	2009	Special Publications, Museum of Texas Tech University 56:1-44
urn:lsid:catalogueoflife.org:taxon:4f1a6244-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4f1a654a-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:3b883c7f-5e17-11e7-8cee-bc764e092680:col20170724	Check List 10:639-644	MORALES-MARTÍNEZ DM y AF. SUÁREZ-CASTRO. 2014. New records for Glyphonycteris Thomas, 1896 (Chiroptera: Phyllostomidae) from Colombia. Check List 10:639-644	New records for Glyphonycteris Thomas, 1896 (Chiroptera: Phyllostomidae) from Colombia	MORALES-MARTÍNEZ DM y AF. SUÁREZ-CASTRO	2014	Check List 10:639-644
urn:lsid:catalogueoflife.org:taxon:3b883b07-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4780297a-5e17-11e7-8cee-bc764e092680:col20170724	Mastozoología Neotropical 17 (2): 295-303	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J. 2010. Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia. Mastozoología Neotropical 17 (2): 295-303.	Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J	2010	Mastozoología Neotropical 17 (2): 295-303
urn:lsid:catalogueoflife.org:taxon:47802805-5e17-11e7-8cee-bc764e092680:col20170724	Mastozoología Neotropical 17 (2): 295-303	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J. 2010. Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia. Mastozoología Neotropical 17 (2): 295-303.	Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J	2010	Mastozoología Neotropical 17 (2): 295-303
urn:lsid:catalogueoflife.org:taxon:4780268c-5e17-11e7-8cee-bc764e092680:col20170724	Mastozoología Neotropical 17 (2): 295-303	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J. 2010. Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia. Mastozoología Neotropical 17 (2): 295-303.	Geographic range extensions and taxonomic notes on bats of the genus Lonchophylla from Colombia	Mantilla-Meluk, H., Ramírez-Chaves, H. E., Parlos, J. & Baker R. J	2010	Mastozoología Neotropical 17 (2): 295-303
urn:lsid:catalogueoflife.org:taxon:3b88352c-5e17-11e7-8cee-bc764e092680:col20170724	Special Publications, Museum of Texas Tech University 56:1-44	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER. 2009a. Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography. Special Publications, Museum of Texas Tech University 56:1-44.	Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER	2009	Special Publications, Museum of Texas Tech University 56:1-44
urn:lsid:catalogueoflife.org:taxon:30ed7372-5e17-11e7-8cee-bc764e092680:col20170724	Special Publications, Museum of Texas Tech University 56:1-44	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER. 2009a. Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography. Special Publications, Museum of Texas Tech University 56:1-44.	Phyllostomid bats of Colombia: annotated checklist, distribution, and biogeography	MANTILLA-MELUK H, AM JIMÉNEZ-ORTEGA y RJ BAKER	2009	Special Publications, Museum of Texas Tech University 56:1-44
gbif.org/species/10693330	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4f1a6855-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4f1a404d-5e17-11e7-8cee-bc764e092680:col20170724	Cespedesia 3 (41-42):31-40	ALBERICO M y J OREJUELA. 1982. Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia. Cespedesia 3 (41-42):31-40.	Diversidad específica de dos comunidades de murciélagos en Nariño, Colombia	ALBERICO M y J OREJUELA	1982	Cespedesia 3 (41-42):31-40
urn:lsid:catalogueoflife.org:taxon:4f11cc6c-5e17-11e7-8cee-bc764e092680:col20170724	American Museum Novitates 3426:1-16	DÁVALOS LM. 2004. A new Chocoan species of Lonchophylla (Chiroptera: Phyllostomidae). American Museum Novitates 3426:1-16.	A new Chocoan species of Lonchophylla (Chiroptera: Phyllostomidae)	DÁVALOS LM	2004	American Museum Novitates 3426:1-16
urn:lsid:catalogueoflife.org:taxon:3b8ce6f3-5e17-11e7-8cee-bc764e092680:col20170724	Proceedings of the Biological Society of Washington 118:442-449	ALBUJA VL y AL GARDNER. 2005. A new species of Lonchophylla Thomas (Chiroptera: Phyllostomidae) from Ecuador. Proceedings of the Biological Society of Washington 118:442-449.	A new species of Lonchophylla Thomas (Chiroptera: Phyllostomidae) from Ecuador	ALBUJA VL y AL GARDNER	2005	Proceedings of the Biological Society of Washington 118:442-449
urn:lsid:catalogueoflife.org:taxon:4f11c650-5e17-11e7-8cee-bc764e092680:col20170724	Proceedings of the Biological Society of Washington 120:340-358	WOODMAN N. 2007. New species of nectar-feeding bat, genus Lonchophylla, from Western Colombia and Western Ecuador (Mammalia: Chiroptera: Phyllostomidae). Proceedings of the Biological Society of Washington 120:340-358.	New species of nectar-feeding bat, genus Lonchophylla, from Western Colombia and Western Ecuador (Mammalia: Chiroptera: Phyllostomidae)	WOODMAN N	2007	Proceedings of the Biological Society of Washington 120:340-358
urn:lsid:catalogueoflife.org:taxon:4f1a44dc-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4f11cdfb-5e17-11e7-8cee-bc764e092680:col20170724	American Museum Novitates 3635:1-16	DÁVALOS LM y A CORTHALS. 2008. A new species of Lonchophylla (Chiroptera: Phyllostomidae) from the eastern Andes of northwestern South America. American Museum Novitates 3635:1-16.	A new species of Lonchophylla (Chiroptera: Phyllostomidae) from the eastern Andes of northwestern South America	DÁVALOS LM y A CORTHALS	2008	American Museum Novitates 3635:1-16
urn:lsid:catalogueoflife.org:taxon:4f1a496d-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f1a110f-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 7:199-251	HERNÁNDEZ-CAMACHO JI y A CADENA. 1978. Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae). Caldasia 7:199-251.	Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae)	HERNÁNDEZ-CAMACHO JI y A CADENA	1978	Caldasia 7:199-251
gbif.org/species/9567055	Revista Biodiversidad Neotropical 6:171-187	Mantilla-Meluk H y O Montenegro. 2016. A new species of Lonchorhina (Chiroptera: Phyllostomidae) from Chiribiquete, Colombian Guayana. Revista Biodiversidad Neotropical 6:171-187	A new species of Lonchorhina (Chiroptera: Phyllostomidae) from Chiribiquete, Colombian Guayana	Mantilla-Meluk H y O Montenegro	2016	Revista Biodiversidad Neotropical 6:171-187
urn:lsid:catalogueoflife.org:taxon:4f1a1420-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 7:199-251	HERNÁNDEZ-CAMACHO JI y A CADENA. 1978. Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae). Caldasia 7:199-251.	Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae)	HERNÁNDEZ-CAMACHO JI y A CADENA	1978	Caldasia 7:199-251
urn:lsid:catalogueoflife.org:taxon:4f1a15ef-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 7:199-251	HERNÁNDEZ-CAMACHO JI y A CADENA. 1978. Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae). Caldasia 7:199-251.	Notas para la revisión del género Lonchorhina (Chiroptera, Phyllostomidae)	HERNÁNDEZ-CAMACHO JI y A CADENA	1978	Caldasia 7:199-251
urn:lsid:organismnames.com:name:5645396	Journal of Mammalogy 83:49-57	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE. 2002. Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae). Journal of Mammalogy 83:49-57.	Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae)	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE	2002	Journal of Mammalogy 83:49-57
urn:lsid:organismnames.com:name:5645398	Systematics and Biodiversity, 20:1, 2110172	Esquivel DA, MJR Pereira, JD Stuhler, D M Rossoni, PM Velazco, FM Bianchi (2022) Multiples lines of evidence unveil cryptic diversity in the Lophostoma brasiliense (Chiroptera: Phyllostomidae) complex. Systematics and Biodiversity, 20:1, 2110172, DOI: 10.1080/14772000.2022.2110172	Multiples lines of evidence unveil cryptic diversity in the Lophostoma brasiliense (Chiroptera: Phyllostomidae) complex.	Esquivel DA, MJR Pereira, JD Stuhler, D M Rossoni, PM Velazco, FM Bianchi	2022	Systematics and Biodiversity, 20:1, 2110172, DOI: 10.1080/14772000.2022.2110172
urn:lsid:catalogueoflife.org:taxon:3b8830c5-5e17-11e7-8cee-bc764e092680:col20170724	Journal of Mammalogy 83:49-57	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE. 2002. Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae). Journal of Mammalogy 83:49-57.	Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae)	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE	2002	Journal of Mammalogy 83:49-57
urn:lsid:catalogueoflife.org:taxon:4f121148-5e17-11e7-8cee-bc764e092680:col20170724	Check List 11(1): 1513	Marín-Vasquez A, HE Ramírez-Chaves, P Rivas-Pava y H Mantilla-Meluk. 2015. New records of the Western rounded ear bat Lophostoma occidentalis (Davis and Carter, 1978) (Chiroptera: Phyllostomidae) for Colombia. Check List 11(1): 1513.	New records of the Western rounded ear bat Lophostoma occidentalis (Davis and Carter, 1978) (Chiroptera: Phyllostomidae) for Colombia	Marín-Vasquez A, HE Ramírez-Chaves, P Rivas-Pava y H Mantilla-Meluk	2015	Check List 11(1): 1513
urn:lsid:catalogueoflife.org:taxon:3b882c67-5e17-11e7-8cee-bc764e092680:col20170724	Journal of Mammalogy 83:49-57	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE. 2002. Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae). Journal of Mammalogy 83:49-57.	Molecular phylogenetics and systematic revision of the genus Tonatia (Chiroptera: Phyllostomidae)	LEE TE Jr, SR HOOFER y RA VAN DEN BUSSCHE	2002	Journal of Mammalogy 83:49-57
urn:lsid:catalogueoflife.org:taxon:4f1a1783-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
