id	description	type	source	created	creator	contributor	license
urn:lsid:catalogueoflife.org:taxon:4f1a9a1d-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1029	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Chiroderma trinitatum ID MAM-25. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1029	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a9b99-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1030	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Chiroderma villosum ID MAM-26. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1030	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a595b-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7716	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Choeroniscus godmani ID MAM-27. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7716	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a5c51-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7717	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Choeroniscus minor ID MAM-28. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7717	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a5dd2-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7718	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Choeroniscus periosus ID MAM-29. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7718	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/es/species/165212249	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=9732	Biomodelo	Astorquiza, J. M., Noguera-Urbano, E. A., Cabrera-Ojeda, C., Cepeda-Quilindo, B., González-Maya, J. F., Eizirik, E., ... & Ramírez-Chaves, H. E. (2023). Distribution of the northern pampas cat, Leopardus garleppi, in northern South America, confirmation of its presence in Colombia and genetic analysis of a controversial record from the country. Mammalia. https://doi.org/10.1515/mammalia-2022-0114.. 2023. Modelo de distribución de Leopardus garleppi ID MAM-2976. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=9732	2023-08-31	Astorquiza, J. M. | Noguera-Urbano, E. A. | Cabrera-Ojeda, C. | Cepeda-Quilindo, B. | González-Maya, J. F. | Eizirik, E. | ... | Ramírez-Chaves, H. E.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:478030f5-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7706	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Anoura aequatoris ID MAM-3. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7706	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a0f88-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7719	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Chrotopterus auritus ID MAM-30. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7719	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1ad437-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1483	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Desmodus rotundus ID MAM-31. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1483	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1ad5b8-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7720	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Diaemus youngii ID MAM-32. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7720	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a033f0d-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=5580	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Diphylla ecaudata ID MAM-33. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=5580	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b87e915-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=421	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Enchisthenes hartii ID MAM-34. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=421	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1ae832-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7607	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Furipterus horrens ID MAM-35. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7607	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/8962358	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2966	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Gardnerycteris crenulatum ID MAM-36. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2966	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a5f49-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7608	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Glossophaga commissarisi ID MAM-37. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7608	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a6244-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1981	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Glossophaga longirostris ID MAM-38. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1981	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a654a-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1982	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Glossophaga soricina ID MAM-39. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1982	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:47803272-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7707	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Anoura cadenai ID MAM-4. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7707	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b883c7f-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7609	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Glyphonycteris daviesi ID MAM-40. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7609	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b883b07-5e17-11e7-8cee-bc764e092680:col20170824	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7610	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Glyphonycteris sylvestris ID MAM-41. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7610	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4780297a-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7611	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Hsunycteris cadenai ID MAM-42. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7611	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:47802805-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7612	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Hsunycteris pattoni ID MAM-43. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7612	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4780268c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=6002	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Hsunycteris thomasi ID MAM-44. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=6002	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b88352c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7613	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lampronycteris brachyotis ID MAM-45. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7613	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:30ed7372-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2570	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Leptonycteris curasoae ID MAM-46. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2570	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a6855-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7614	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lichonycteris obscura ID MAM-47. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7614	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a404d-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7615	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lionycteris spurrelli ID MAM-48. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7615	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f11cc6c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7616	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla chocoana ID MAM-49. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7616	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b8ce6f3-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7617	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla concava ID MAM-50. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7617	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f11c650-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7618	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla fornicata ID MAM-51. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7618	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a44dc-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7619	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla handleyi ID MAM-52. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7619	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f11cdfb-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7620	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla orienticollina ID MAM-53. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7620	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a496d-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2634	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchophylla robusta ID MAM-54. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2634	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a110f-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2635	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchorhina aurita ID MAM-55. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2635	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/9567055	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7621	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchorhina mankomara ID MAM-56. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7621	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a1420-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7622	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchorhina marinkellei ID MAM-57. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7622	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a15ef-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7623	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lonchorhina orinocensis ID MAM-58. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7623	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:organismnames.com:name:5645396	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7624	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Lophostoma brasiliense ID MAM-59. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7624	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
